Device,Phase Reward,Recyclable Score,CO2 Emission Saved,Other Savings,CPU,Memory,Battery,Display,Keyboard,Plastics,Metals,Copper,Aluminum,Gold,Silver,Lead,Tin,Nickel,Zinc
Laptop,32.6743507639602,1,0.36731067055011724,4.476960703599936,8,6,47,8,5,3,18,0.797441010660842,4.722021244617753,0.471870812251456,0.39964529672970284,0.25415572723691715,0.9575700642071575,0.05742656805456714,0.8762621214836497
Laptop,45.47415239654387,0,4.0256679621996785,11.121550283246272,28,42,1,1,3,48,50,1.0536736406979337,2.0273849306399945,0.8559617485113296,0.45734194212130475,0.520354241385434,0.10532777117363401,0.7709922481679519,0.5057990128858288
Other,61.47666644381391,1,3.290738886869411,11.971883080649622,7,44,4,49,16,1,22,0.9522483306761109,0.663431280545097,0.06366725073067514,0.423502279943609,0.722934711039587,0.24607343328006337,0.9960636887452954,0.19860060182660866
Laptop,71.86043249477989,1,7.087342349434679,6.312227592153089,38,39,39,37,41,48,35,2.575097541442239,0.27174315357097356,0.3418969856503056,0.5327944783470323,0.8715367752088923,0.4483813595432331,0.2961758243790693,0.8687660219224578
Accessories,27.119038582067716,0,1.4803235467980425,10.220278447353698,2,43,36,10,43,4,40,1.793866788228207,0.7644813461918831,0.494976604526121,0.2882215869171386,0.9194454934916206,0.7929749400126064,0.5195677022142584,0.04113679584495322
Mobile,86.6175520079934,0,8.129958248004531,9.355179374927872,5,18,49,29,11,18,14,2.29135352067976,1.3028834658018034,0.7261214545995747,0.38956335467449565,0.6725057882300551,0.5378406792023867,0.08204977630023014,0.9406308373919742
Accessories,73.9819213820265,0,2.9128515653679243,12.333715321753713,50,21,16,7,29,44,0,1.5154207068255237,3.3660780106942734,0.8096560351946341,0.10408335589575224,0.21830890699240058,0.4407387400390751,0.8130834383747324,0.4494051290908373
Refrigerator,35.805171761239095,0,1.2095159168520653,7.066251864459049,50,24,45,46,46,28,42,0.8164695026067204,4.0774048632494555,0.9853811440040574,0.8406458584561998,0.228612503344772,0.2664976204603806,0.7015864492614722,0.32343039810542085
Accessories,37.01797997730162,1,4.911735490554399,6.169019248386042,14,4,19,25,31,28,28,3.68445106492745,1.5319264592062387,0.3052200401268381,0.12891467222577635,0.6797594352649176,0.22230037792806034,0.1319327007596498,0.3607785244936502
Other,69.29255155378112,0,0.09625222775105247,5.7077673126799,1,2,36,7,19,32,16,3.411508535635328,4.847554449100021,0.5375300323250195,0.15266569690988718,0.2681459339419806,0.3544471037051754,0.9688500242562397,0.9929014552613902
Television,75.80629357620253,1,6.553676349593936,12.310407530536319,12,3,10,7,23,44,50,3.8058506972932706,0.5391197683189292,0.8927490750343363,0.47972147698730494,0.7848519230756554,0.19391407479392964,0.3086502513619599,0.35000722406216034
Accessories,66.66399343161753,1,6.153997791948794,1.2837969155640006,26,50,50,9,11,5,49,0.638177285774979,4.037594907745571,0.11332766554964335,0.8394497051215589,0.44415955468969603,0.7331550657037842,0.004164165473526493,0.002597641166677267
Mobile,69.73235737738543,1,1.4718041852744679,7.331550571708832,19,33,21,29,17,47,26,1.453601308044166,0.609837653376229,0.6621237329577707,0.7700451884788854,0.08515184248159613,0.8688403103458697,0.3093779281161704,0.3871295505644302
Mobile,77.81292123047558,0,6.315726935583706,13.69598373787509,13,25,46,42,10,34,34,2.80410946893829,0.3380690150801413,0.8300346361803271,0.16188496398993057,0.3239966563256329,0.9233645889294331,0.9449105116037282,0.7195806324883476
Other,28.682220607426423,1,7.802101778255328,0.8510942945376726,33,7,45,43,42,15,27,3.443059892989275,4.640114476765434,0.1889621982480948,0.8231809419195855,0.7156282380869525,0.18041425379667686,0.8738986322926211,0.07583151473461058
Mobile,26.682389519625083,1,6.19111410611927,3.354884395495556,14,29,9,47,8,10,9,0.012423681252425878,2.0266156365610404,0.8726195245283077,0.11679843660219502,0.8577381619711594,0.5232107344901967,0.40739026793637456,0.159537791921191
Refrigerator,45.72287464735312,0,5.382008924897069,13.595688857077237,29,8,17,24,9,19,12,1.551758403160524,2.0290127606893664,0.7728290131602792,0.015738294831106336,0.4504517563892022,0.5506291822628079,0.5079133748990389,0.006665794483100451
Television,56.50721913744676,0,6.89265136648186,9.527918565835073,19,20,11,36,35,45,20,2.241787897651173,3.771688242418258,0.6742431191789873,0.3031842122058924,0.012033978540808454,0.5851704788642645,0.9436209462527445,0.684241869304473
Other,63.21520100750683,1,5.023929442101328,13.285006330891608,2,29,20,13,46,49,50,2.88558383721339,3.287599848941272,0.5558979374623875,0.31892902269117596,0.5087584285167911,0.8682755044191628,0.5096558226972281,0.43694164678486525
Other,55.803866585567306,1,7.478435833417899,7.789971839236413,10,33,45,25,37,18,37,3.1702019688480365,0.09924234009474397,0.11821330684122466,0.9740785808459557,0.8666840220901286,0.8099861593031457,0.1630565182826289,0.8303539646900324
Mobile,89.57057032778425,1,7.38954088976695,0.4807115512679272,33,31,13,35,36,29,1,0.13899289839190976,3.376488036324712,0.020105266479625516,0.41605223942642067,0.1008220662724586,0.8223978177538742,0.03506644668844894,0.611233790511783
Laptop,29.340379932587666,1,8.427853178633182,8.891486369349675,22,2,10,33,30,16,38,0.21644471061957937,3.285409724377409,0.021960123005572707,0.19251889831862656,0.27987212085695445,0.44280721201638595,0.974774214289141,0.26824789902635693
Accessories,98.50759067318432,0,2.009493764025576,5.3215574868705104,45,5,50,18,15,40,41,0.38868697621294523,4.425405678586473,0.15554275632278258,0.47172187365346807,0.5105070976573096,0.18732037882574804,0.19643861843670163,0.47105197723863135
Laptop,98.04414889775971,0,0.7582014918783042,0.9099573378884529,20,11,15,25,28,23,36,3.619181597098426,2.7752249013112795,0.8743522426546149,0.36027345557262813,0.8312885497164726,0.469796529540091,0.902303499878479,0.0387253706371834
Refrigerator,40.83916075312739,1,8.838905271555795,2.452061613976389,25,24,45,43,26,38,38,1.578044355004467,0.3498222985155486,0.03811808935162608,0.5681931263800739,0.11081818702160429,0.7509987251186429,0.1637556146897602,0.10915611164038841
Laptop,39.97620367267927,1,5.211715432183286,12.17207266063255,22,16,40,43,48,2,21,3.994313632801385,4.1768939769924165,0.4122362945880339,0.9546090727123012,0.5283632241913427,0.796762814740313,0.6624592152970732,0.22880657041768582
Mobile,40.12985743927932,1,1.0113183263377956,1.3818575382429,19,14,39,29,3,14,47,1.5711126042556567,0.13494332406624898,0.2844374836398056,0.5202558665406075,0.49111076336555615,0.12750576621641874,0.2851001540096132,0.003737916548677722
Mobile,29.26750098528693,0,3.8497195138005247,3.5302018008126046,36,36,22,8,25,35,11,3.1011278390915082,3.09163259340559,0.11951393655245468,0.28258351995261877,0.6057268097662549,0.742993594858897,0.07155227381252782,0.37955355694087933
Laptop,63.49696949461733,0,1.8154093248352154,3.5441820780416617,20,30,4,39,30,30,23,4.651624208401812,3.875358223491766,0.7906296423949233,0.585041180464207,0.9335989936849061,0.6202023150022369,0.7668806994504717,0.5321373678533959
Television,72.96402132742416,0,9.437463012103786,9.309280375798824,9,23,28,48,32,4,43,0.11245013856788055,2.329920600750085,0.4742832162213597,0.4086035894699278,0.7170615712632563,0.777123437334369,0.16889699087514842,0.9023954689279825
Accessories,59.54137562745055,1,9.633032101412311,6.094414848479643,29,11,4,36,33,39,16,2.3729452114735854,4.241328025316913,0.5725386846900986,0.7051356367268717,0.479899361159401,0.17626652185611535,0.07569567786384412,0.7079872093922648
Television,98.40296318492842,1,2.752822425026289,8.25428702361444,3,47,43,0,11,14,33,1.071704869462431,4.5253850591632885,0.8894010241239285,0.622207773680012,0.005729661124124319,0.06929280057702092,0.8040346086368971,0.43911411655092536
Refrigerator,76.57532350092947,1,8.352018132490656,3.5464112283635743,4,12,36,38,47,17,49,0.6103985773724302,2.304050707131069,0.06057944588332209,0.0059292156107484395,0.8435995962078641,0.4474769894178524,0.6226604690872861,0.3683884772936745
Television,27.427845011614505,0,3.752237547928442,8.941311041904767,27,44,10,11,43,0,28,2.2573564467061265,3.5943769457161774,0.03668153291575671,0.9976790257752147,0.22744392597455787,0.5606073834678894,0.4779939295155572,0.5601710479466308
Refrigerator,54.096648342218444,0,1.656944792117152,7.540815388480083,23,47,18,48,27,47,10,3.7447606436473526,0.15206021291871985,0.31894451704096616,0.8844834977436179,0.569740058337557,0.7496107933073081,0.1604785975455042,0.35230424535267535
Laptop,44.39486607733925,0,0.1438437267114956,14.08928510773275,38,14,18,27,24,20,46,2.1235030598723177,2.157741739787569,0.033628130074499496,0.9769147969937408,0.13600791676186552,0.43060289123049333,0.46220842722057887,0.22828879085427012
Refrigerator,80.62509303316574,1,6.983584189880476,9.364493430088539,11,14,12,23,48,33,20,1.6478866860452785,4.495638437088872,0.6979451237968329,0.795027760354998,0.8549872538352494,0.2732190509829303,0.004395373056855223,0.006554805319961443
Other,34.440183264544004,0,1.9224454059454188,2.625244445024779,25,13,12,30,7,37,37,2.3289995077723944,3.733730376934651,0.3165893363659673,0.061959971238409906,0.09917889080333586,0.6955767775669023,0.7632800224628157,0.6665495520987942
Mobile,54.559660712995196,1,3.1492307198008165,3.3865428844292893,19,15,21,47,8,37,6,2.2460887699780505,1.4394338867907008,0.8289471343567221,0.7575724792329084,0.6611129912740904,0.2524910205381673,0.13176990162647606,0.9598902782368302
Mobile,23.80484874600822,1,4.370485435477164,14.928581828737192,21,3,34,33,28,7,6,1.991790714580156,1.7914764312548943,0.14330216054363043,0.5247811055622136,0.6557277483346483,0.4787330511357647,0.3692474288665406,0.1810598216380206
Other,52.87728881647641,0,2.016621605798763,10.19560964329257,26,48,25,12,13,17,21,4.024067197894541,4.000385226489026,0.4848418793523953,0.219318567465006,0.9188791948491706,0.0012049550224878525,0.14680125051432646,0.705142955219089
Accessories,20.033226443305363,0,9.854850629595125,8.298126846851451,42,16,22,15,42,41,28,3.2431777374268895,0.5372215726750362,0.033601074893439664,0.1265933165707307,0.3411122553092074,0.28569241850055316,0.32509804917496843,0.7981816390725738
Laptop,61.935741847815756,1,3.0650236544538,8.697063028288902,48,21,15,49,6,9,3,4.295299029141027,2.0469335158545237,0.8367954295221941,0.7054850908641346,0.6767476796866783,0.4494672400223213,0.6263932532077726,0.1475539940263253
Accessories,55.30195120242796,0,6.932803543023475,12.977712936335005,39,38,21,46,8,31,18,0.5057325226107884,1.8039951161810652,0.03897815025315121,0.5997172909808886,0.31506281370229816,0.17232191249772244,0.5435366478879601,0.21413313318001848
Mobile,86.07097048148961,0,2.1363220241646594,7.322042862600856,2,40,13,50,1,23,38,4.618156324801588,1.2275949387818752,0.35598133530433873,0.10099632091680444,0.565066924173434,0.6909872373599754,0.21525221375432246,0.2177944021616134
Laptop,38.614400031030385,0,2.8079115520080777,6.983853246134778,33,46,46,11,14,44,4,0.2355697729743922,3.259187455985483,0.18213310823432605,0.09897393915762942,0.23870121284479617,0.8574198766099089,0.4064971283381703,0.4221830232657676
Other,98.77133876368046,1,3.329130551691387,2.3284692912571914,36,46,46,18,18,13,38,2.634783697501814,4.31688562719729,0.05366144318405475,0.4959476607667517,0.45338324620775483,0.47367984419757625,0.5222467456963434,0.2855320931736345
Television,78.61984100632135,0,8.201939048104798,12.117018100328782,24,29,28,32,25,49,48,3.211069128816301,1.9733101759945149,0.7816812816820871,0.8365041701165059,0.44676948786798687,0.1041367659903677,0.8030724058418185,0.35769218362846333
Mobile,23.574725195311466,0,8.606728426957094,14.90525542956646,6,38,46,4,8,11,31,0.08286184055730006,0.7108561009465153,0.0857424603670931,0.23444725529116206,0.7636221619168513,0.6307483675936898,0.014711476944803792,0.7923599380763591
Refrigerator,64.87337971244929,0,9.079132543759616,8.825431264503578,30,21,33,48,21,26,14,4.768078571669106,0.9089639102074359,0.4295730955350112,0.00016446347854737198,0.6453908846643329,0.3884640010087579,0.5020101754198771,0.24354032695156602
Television,89.75174533439267,1,2.607316705851541,3.1327349956812807,0,12,5,28,14,1,17,4.5196793530445305,3.018620497880768,0.4746516675278589,0.5420316552933916,0.1597913143396329,0.4907233057326905,0.12594034937892729,0.7750668264210102
Television,55.22436783431967,1,3.320361922354045,9.540221405189369,26,29,41,40,17,17,43,0.6892341942122981,3.9234582587192515,0.908153572090526,0.9385574947477213,0.9642203156203643,0.8519148749449865,0.4641289790871115,0.5012044918021008
Other,23.955921181400814,1,2.853608305369677,3.048827362165183,16,5,6,25,11,47,34,3.5587054476501123,0.6257432364783716,0.924164151383439,0.6954605327875598,0.9128308170134491,0.2922695384652314,0.7111988704934072,0.6011572813424957
Laptop,29.21287323966225,1,0.9011251116649599,4.494477724925913,12,35,25,23,14,2,3,3.1827997904769867,0.15598836871284327,0.7463564496762912,0.004734722997454033,0.7647337471357734,0.006652238489242346,0.9404854805527706,0.9156525893268335
Television,44.19256457105008,0,4.381347671860713,3.840285341885946,10,24,0,37,20,13,36,0.7378224376950826,3.9104387251027872,0.6053992695973951,0.7268375719148017,0.9692937175944552,0.6456679093972182,0.6378518641109258,0.8181085318421653
Accessories,61.983353827606,0,8.422039067885995,1.9781688381104012,20,37,42,35,15,22,26,0.26235341917860255,3.239183253552995,0.015974069026755466,0.7576251597259273,0.21300876580815808,0.32594539968800007,0.9674412612050224,0.9823914242904048
Other,93.52288949359603,0,0.05180510717900266,4.734062823980491,48,45,20,0,31,14,7,3.2711776378224364,0.5030816562685625,0.6751987675223812,0.17061161696961047,0.12743462018801777,0.6396407586833259,0.15054765787535118,0.29313418116801193
Mobile,83.86803692558735,1,4.774429632884379,1.5375433820327484,36,29,35,49,47,34,6,3.826405400843494,4.492579088068481,0.03857852384189275,0.4546013576990745,0.7755225709339266,0.7429788798647039,0.31160526210877026,0.8562805317553631
Refrigerator,55.53473010836247,0,1.1253793833186243,1.49476972911508,11,32,44,43,42,31,3,2.7169154896591383,2.073969538297304,0.6896363115765669,0.5009019199847197,0.5391275678818521,0.41161038397757765,0.878771532744716,0.9177501045750953
Television,73.24623981439032,0,2.8749252421000326,9.913454614033345,19,40,48,15,42,36,41,2.299484737763059,0.7903587365899273,0.248068427234728,0.02969939241093389,0.558854022548661,0.08293222980711357,0.7725594097042061,0.0281818023835112
Television,57.96312246729916,0,8.314653612213526,6.474224586314331,16,27,24,29,25,37,5,4.584103982542414,3.780797570304599,0.28786542065589416,0.9513673393284345,0.848135219706461,0.054981289593018845,0.33592494076480794,0.34667095954483984
Accessories,60.037042625168354,1,6.531251755966814,6.882371477223973,0,5,37,35,7,10,50,4.391837474053804,4.297449224336396,0.1150185945872807,0.8618808712626053,0.1331962544470281,0.06723769842498162,0.28845058374278043,0.9049023987609307
Other,82.3537998649562,1,6.8801982565120365,7.528333598492614,39,41,30,6,32,35,26,0.2957305283611289,3.4867667482489715,0.39468117325621144,0.9419740625871489,0.31361979549866825,0.5462944959459932,0.4078224243243248,0.3898203476897468
Laptop,67.24842840458311,0,6.683601553846902,7.139002818667826,35,15,31,34,38,19,2,4.368167997081364,4.690126516355598,0.8566497017116516,0.7893671343447066,0.7449376383701617,0.1060115312332065,0.46556777488368617,0.17178971640538476
Other,44.209102805635496,1,5.549740861347119,11.88976252568771,44,9,2,44,50,40,25,3.357036024720257,0.8034270098987939,0.4197239150205414,0.15718206089552023,0.5617824656309609,0.6229865154149961,0.35372791362324585,0.4400311727170996
Other,38.38123128436813,0,5.854771675021889,13.465252062518283,34,2,49,24,18,16,45,1.886207752998329,4.816111067198264,0.07581397286119085,0.958481122895151,0.28465506157614795,0.10560738670147574,0.7474091901999195,0.00471949837770036
Other,95.279927562178,0,9.813551976911533,8.1825299865361,50,9,6,25,14,45,5,3.0969308251538976,0.8792578900849651,0.06058328563654225,0.5481275086611297,0.48479560137717703,0.338227388218575,0.326053276416178,0.7403385830996401
Refrigerator,42.16752867872895,1,2.5470537737879297,14.256842794411327,27,10,22,15,13,7,5,4.098629947482902,1.2512077613962087,0.9857391388978316,0.6858752091584353,0.33884170576909,0.751128756477282,0.013567717014630887,0.5358236648374025
Other,89.58430998986302,0,8.328245549442775,8.059640415713567,12,2,16,15,15,2,15,2.927848923985193,4.2696964366621035,0.8984942508395231,0.8590507487765903,0.8258796119825076,0.24618454254032818,0.9960174721136899,0.4991681191954861
